Longitude,Latitude,EC1,EC2,Elevation
-96.495915,41.166916,15.6,24.6,356.8
-96.495913,41.166957,16.2,22.5,356.8
-96.495913,41.166999,16.3,23.1,356.8
-96.495912,41.16704,15.5,23.0,356.8
-96.495911,41.167082,13.8,21.9,356.8
-96.49591,41.167124,14.4,20.1,356.8
-96.495908,41.167165,15.0,21.1,356.8
-96.495907,41.167204,14.6,22.8,356.8
-96.495907,41.167238,14.8,24.5,356.8
-96.495906,41.167268,15.8,26.5,356.8
-96.495906,41.167295,16.3,27.8,356.8
-96.495905,41.167316,16.5,28.5,356.8
-96.495904,41.167334,17.5,31.0,356.8
-96.495905,41.16735,18.6,29.2,356.8
-96.495903,41.167366,17.3,30.8,356.8
-96.495898,41.167381,15.2,30.9,356.8
-96.495889,41.167396,17.8,31.5,356.8
-96.495874,41.167402,18.6,32.6,356.8
-96.495858,41.167402,9.9,33.7,356.8
-96.495841,41.167402,12.5,28.3,356.8
-96.495824,41.167399,14.6,27.2,356.8
-96.495806,41.167396,13.9,32.7,356.8
-96.495789,41.167392,12.1,33.8,356.8
-96.495773,41.167385,19.3,33.3,356.8
-96.495761,41.167371,19.4,33.8,356.8
-96.495756,41.167349,17.7,35.8,356.8
-96.495755,41.16732,16.0,30.7,356.8
-96.495755,41.167288,15.3,29.0,356.8
-96.495756,41.167253,14.7,29.4,356.8
-96.495757,41.167216,15.4,28.7,356.8
-96.495759,41.167179,15.2,26.2,356.8
-96.49576,41.16714,14.4,26.5,356.8
-96.495761,41.1671,14.5,28.4,356.8
-96.495761,41.16706,14.3,28.4,356.8
-96.495762,41.167021,15.9,28.1,356.8
-96.495763,41.166981,15.7,25.6,356.8
-96.495764,41.166942,16.2,25.6,356.8
-96.495766,41.166902,17.6,28.5,356.8
-96.495767,41.166863,20.3,29.3,356.8
-96.495767,41.166824,20.5,36.1,356.8
-96.495769,41.166785,20.9,37.7,356.8
-96.49577,41.166746,22.3,42.3,356.8
-96.495771,41.166706,26.3,45.5,356.8
-96.495772,41.166666,26.7,47.0,356.8
-96.495773,41.166627,27.1,50.3,356.8
-96.495773,41.166588,29.6,54.2,356.8
-96.495774,41.166549,29.8,55.7,356.8
-96.495775,41.166509,33.0,56.6,356.8
-96.495776,41.16647,36.2,58.6,356.8
-96.495777,41.16643,33.0,55.8,356.8
-96.495778,41.166392,31.8,51.1,356.8
-96.495778,41.166354,31.5,50.2,356.8
-96.495779,41.166314,34.9,49.7,356.8
-96.49578,41.166274,34.2,48.2,356.8
-96.495781,41.166235,30.5,48.1,356.8
-96.495781,41.166195,32.0,49.3,356.8
-96.495781,41.166155,34.8,50.1,356.8
-96.495782,41.166114,39.4,53.1,356.8
-96.495783,41.166074,35.7,56.2,356.8
-96.495784,41.166033,32.3,59.2,356.8
-96.495785,41.165992,39.4,70.2,356.8
-96.495785,41.165951,37.5,69.7,356.8
-96.495786,41.165911,34.3,55.1,356.8
-96.495787,41.16587,33.8,54.9,356.8
-96.495787,41.16583,35.0,61.6,356.8
-96.495787,41.16579,33.3,61.8,356.8
-96.495788,41.165749,27.3,45.5,356.8
-96.495788,41.165709,22.7,37.5,356.8
-96.495788,41.165669,19.1,38.5,356.8
-96.495788,41.16563,19.2,34.5,356.8
-96.495787,41.16559,19.5,30.2,356.8
-96.495788,41.16555,19.0,28.2,356.8
-96.49579,41.16551,18.6,28.9,356.8
-96.495791,41.165469,19.0,29.3,356.8
-96.495792,41.165429,18.1,31.3,356.8
-96.495793,41.165388,16.0,30.1,356.8
-96.495793,41.165348,18.2,31.2,356.8
-96.495793,41.165308,18.8,35.1,356.8
-96.495793,41.165268,21.5,36.7,356.8
-96.495793,41.165228,22.8,32.7,356.8
-96.495794,41.165188,18.9,33.0,356.8
-96.495796,41.165148,19.2,35.4,356.8
-96.495798,41.165108,19.1,32.2,356.8
-96.495798,41.165068,15.2,26.7,356.8
-96.495798,41.165028,14.9,23.6,356.8
-96.4958,41.164989,12.6,22.0,356.8
-96.4958,41.16495,13.9,21.7,356.8
-96.4958,41.16491,13.8,20.0,356.8
-96.4958,41.16487,14.4,18.2,356.8
-96.4958,41.16483,14.4,17.5,356.8
-96.495801,41.164791,14.4,17.1,356.8
-96.495802,41.164751,15.9,17.6,356.8
-96.495803,41.164711,16.7,16.6,356.8
-96.495803,41.164671,17.7,18.8,356.8
-96.495804,41.164632,17.2,20.5,356.8
-96.495804,41.164592,15.4,21.4,356.8
-96.495805,41.164552,17.5,21.6,356.8
-96.495805,41.164511,16.7,23.4,356.8
-96.495806,41.164471,18.3,25.2,356.8
-96.495807,41.164432,18.2,25.5,356.8
-96.495807,41.164392,17.6,26.0,356.8
-96.495807,41.164352,17.4,26.5,356.8
-96.495808,41.164312,17.5,26.2,356.8
-96.495808,41.164272,17.2,26.3,356.8
-96.495809,41.164232,16.5,24.4,356.8
-96.49581,41.164193,16.6,23.4,356.8
-96.495811,41.164154,15.6,22.7,356.8
-96.495812,41.164114,15.9,24.6,356.8
-96.495812,41.164075,16.8,25.5,356.8
-96.495813,41.164035,16.4,26.2,356.8
-96.495814,41.163996,16.0,28.5,356.8
-96.495815,41.163956,15.0,28.1,356.8
-96.495815,41.163916,15.6,27.9,356.8
-96.495814,41.163876,16.0,28.0,356.8
-96.495815,41.163837,17.0,35.0,356.8
-96.495815,41.163796,18.3,34.8,356.8
-96.495815,41.163756,17.7,34.1,356.8
-96.495816,41.163717,20.1,36.4,356.8
-96.495816,41.163678,18.6,33.1,356.7
-96.495816,41.163643,19.3,28.1,356.7
-96.495817,41.163613,19.4,25.5,356.7
-96.495817,41.163585,18.7,29.5,356.7
-96.495818,41.163558,16.5,28.7,356.7
-96.495819,41.163537,16.5,25.8,356.7
-96.49582,41.163519,14.1,24.6,356.7
-96.49582,41.163505,12.6,22.6,356.7
-96.495818,41.163494,12.6,22.5,356.7
-96.495813,41.163483,13.5,20.1,356.7
-96.495805,41.163472,9.7,17.7,356.7
-96.495794,41.163465,11.9,16.4,356.7
-96.495781,41.163461,11.5,19.6,356.7
-96.495769,41.16346,9.2,21.1,356.7
-96.495755,41.163457,11.8,19.9,356.7
-96.495742,41.163454,11.2,22.8,356.7
-96.495727,41.163453,10.6,21.9,356.7
-96.495709,41.163456,10.0,20.8,356.7
-96.495693,41.163465,11.2,21.9,356.7
-96.495684,41.163477,15.5,28.0,356.7
-96.49568,41.163492,19.0,27.8,356.7
-96.495678,41.163513,19.2,30.5,356.7
-96.495677,41.16354,17.9,33.2,356.7
-96.495676,41.163576,19.7,37.7,356.7
-96.495674,41.163615,19.8,39.3,356.7
-96.495673,41.163656,20.2,40.9,356.8
-96.495673,41.163697,18.9,37.6,356.8
-96.495673,41.163738,18.7,38.2,356.8
-96.495673,41.163779,18.9,41.9,356.8
-96.495672,41.163819,20.1,43.3,356.8
-96.495671,41.163859,18.1,40.0,356.8
-96.495672,41.1639,20.2,37.8,356.8
-96.495672,41.163941,20.7,34.1,356.8
-96.49567,41.163982,20.8,36.2,356.8
-96.495669,41.164023,21.5,36.7,356.8
-96.495669,41.164065,20.1,37.5,356.8
-96.495669,41.164107,21.2,37.1,356.8
-96.495668,41.164148,22.4,36.9,356.8
-96.495667,41.164188,22.6,37.7,356.8
-96.495667,41.164228,20.1,40.6,356.8
-96.495667,41.164268,21.0,40.6,356.8
-96.495667,41.16431,19.4,36.9,356.8
-96.495666,41.164351,17.8,38.1,356.8
-96.495666,41.164392,19.1,36.0,356.8
-96.495665,41.164433,20.3,37.9,356.8
-96.495664,41.164473,22.2,45.6,356.8
-96.495664,41.164513,18.6,44.2,356.8
-96.495663,41.164554,18.4,30.0,356.8
-96.495662,41.164595,17.6,26.4,356.8
-96.495661,41.164635,18.9,23.4,356.8
-96.495662,41.164677,18.9,20.7,356.8
-96.495662,41.164718,17.1,16.6,356.8
-96.495661,41.164759,15.3,15.5,356.8
-96.49566,41.164799,13.8,16.0,356.8
-96.495659,41.16484,14.5,15.8,356.8
-96.495659,41.16488,13.2,16.7,356.8
-96.495659,41.164921,12.3,17.8,356.8
-96.495658,41.164962,12.1,19.9,356.8
-96.495657,41.165002,12.8,21.9,356.8
-96.495658,41.165043,15.0,23.1,356.8
-96.495658,41.165084,16.2,27.5,356.8
-96.495657,41.165124,17.7,29.7,356.8
-96.495657,41.165166,19.4,30.9,356.8
-96.495655,41.165206,19.4,29.6,356.8
-96.495654,41.165247,17.1,29.9,356.8
-96.495653,41.165287,20.9,34.5,356.8
-96.495652,41.165327,18.1,27.3,356.8
-96.495651,41.165368,17.0,27.3,356.8
-96.49565,41.165408,18.2,26.3,356.8
-96.49565,41.165449,19.2,26.0,356.8
-96.495649,41.165489,19.4,25.6,356.8
-96.495648,41.165529,18.5,25.8,356.8
-96.495648,41.165568,17.5,24.7,356.8
-96.495648,41.165608,19.3,27.7,356.8
-96.495648,41.165649,19.3,30.4,356.8
-96.495646,41.165689,19.8,35.8,356.8
-96.495645,41.165729,24.4,42.9,356.8
-96.495645,41.16577,29.8,51.4,356.8
-96.495644,41.165811,35.1,56.6,356.8
-96.495644,41.165851,33.8,54.3,356.8
-96.495643,41.165891,33.1,57.5,356.8
-96.495643,41.165932,33.5,57.8,356.8
-96.495643,41.165972,32.6,55.4,356.8
-96.495643,41.166012,32.5,54.7,356.8
-96.495642,41.166053,33.3,52.8,356.8
-96.495641,41.166093,34.3,54.2,356.8
-96.495641,41.166134,31.5,50.7,356.8
-96.495639,41.166174,29.9,52.8,356.8
-96.495637,41.166215,33.5,51.5,356.8
-96.495636,41.166256,31.2,50.6,356.8
-96.495635,41.166296,30.5,50.8,356.8
-96.495635,41.166337,28.2,51.5,356.8
-96.495634,41.166379,27.4,51.4,356.8
-96.495634,41.16642,27.0,53.1,356.8
-96.495634,41.166461,27.7,50.6,356.8
-96.495634,41.166502,28.5,53.6,356.8
-96.495633,41.166543,29.3,52.5,356.8
-96.495632,41.166584,28.8,53.1,356.8
-96.495629,41.166626,29.5,52.7,356.8
-96.495628,41.166667,27.6,52.4,356.8
-96.495627,41.166708,27.2,51.6,356.8
-96.495627,41.166749,25.6,51.0,356.8
-96.495626,41.166789,24.8,49.0,356.8
-96.495625,41.16683,23.4,45.3,356.8
-96.495624,41.166871,21.7,39.4,356.8
-96.495622,41.166914,18.5,34.1,356.8
-96.495621,41.166956,19.6,40.1,356.8
-96.49562,41.166998,19.0,36.8,356.8
-96.495619,41.167039,19.3,38.1,356.8
-96.495619,41.167079,16.9,36.5,356.8
-96.495618,41.16712,17.7,35.1,356.8
-96.495617,41.167161,15.9,33.1,356.8
-96.495616,41.1672,16.7,30.8,356.8
-96.495614,41.167238,16.6,33.7,356.8
-96.495612,41.167272,16.7,36.0,356.8
-96.495611,41.167301,19.2,36.3,356.8
-96.49561,41.167326,20.0,37.3,356.8
-96.49561,41.167346,21.1,39.1,356.8
-96.49561,41.167364,22.4,39.7,356.8
-96.495611,41.167382,25.3,46.5,356.8
-96.495611,41.1674,26.7,63.0,356.8
-96.495611,41.167417,35.5,77.1,356.8
-96.49561,41.167436,33.2,71.0,356.8
-96.495609,41.167457,32.9,55.9,356.8
-96.495608,41.167478,31.7,58.1,356.8
-96.495608,41.1675,35.8,57.4,356.8
-96.495608,41.167521,37.3,57.0,356.8
-96.495607,41.167543,37.0,53.4,356.8
-96.495608,41.167566,35.0,51.1,356.8
-96.495608,41.16759,34.2,54.5,356.8
-96.495608,41.167618,34.8,53.5,356.8
-96.495608,41.16765,35.1,53.0,356.8
-96.495607,41.167684,34.8,51.8,356.8
-96.495606,41.167715,36.9,53.0,356.8
-96.495605,41.167741,37.6,54.2,356.8
-96.495605,41.167762,38.7,54.8,356.8
-96.495605,41.16778,34.9,53.3,356.8
-96.495604,41.167797,34.7,48.0,356.8
-96.495603,41.16781,34.0,55.7,356.8
-96.495602,41.167821,34.3,52.6,356.8
-96.495599,41.167831,33.2,54.8,356.8
-96.495593,41.16784,37.4,54.7,356.8
-96.495582,41.167848,29.2,55.5,356.8
-96.495569,41.167852,19.3,54.6,356.8
-96.495556,41.167854,18.1,59.5,356.8
-96.495548,41.167854,28.3,53.5,356.7
-96.495542,41.167852,19.3,48.5,356.7
-96.495529,41.167847,11.2,45.4,356.7
-96.495513,41.167839,14.5,43.0,356.7
-96.495496,41.167833,13.9,48.3,356.7
-96.49548,41.167825,15.6,38.5,356.7
-96.495467,41.167815,12.7,40.7,356.7
-96.495457,41.167798,19.5,41.5,356.7
-96.495452,41.167775,29.6,40.5,356.7
-96.495451,41.167745,28.3,40.2,356.7
-96.495451,41.167713,31.3,42.3,356.7
-96.495453,41.167682,32.5,42.3,356.7
-96.495453,41.167651,30.4,42.4,356.7
-96.495453,41.167618,30.7,44.5,356.7
-96.495454,41.167582,31.9,47.6,356.7
-96.495455,41.167542,33.1,50.0,356.7
-96.495457,41.167502,37.1,53.6,356.7
-96.495457,41.167462,32.5,56.2,356.7
-96.495458,41.16742,27.8,52.1,356.7
-96.495459,41.167379,26.1,43.2,356.7
-96.495461,41.167338,20.7,37.3,356.7
-96.495461,41.167298,19.3,36.0,356.7
-96.495461,41.167258,18.3,31.0,356.7
-96.495462,41.167216,18.7,33.1,356.8
-96.495463,41.167174,19.6,36.3,356.8
-96.495464,41.167131,20.4,42.5,356.8
-96.495466,41.167089,21.1,41.3,356.8
-96.495467,41.167048,22.9,45.9,356.8
-96.495468,41.167006,21.9,40.7,356.8
-96.495469,41.166963,19.5,37.7,356.8
-96.49547,41.166921,21.2,40.3,356.8
-96.495472,41.166878,24.4,42.7,356.8
-96.495474,41.166835,27.0,44.6,356.8
-96.495475,41.166793,28.1,43.3,356.8
-96.495476,41.166751,31.3,54.1,356.8
-96.495477,41.16671,30.5,53.9,356.8
-96.495477,41.166668,31.8,52.9,356.8
-96.495477,41.166626,30.9,51.5,356.8
-96.495478,41.166583,31.2,51.5,356.8
-96.495479,41.166541,30.1,55.7,356.8
-96.49548,41.166498,29.7,52.9,356.8
-96.495482,41.166456,28.0,51.3,356.8
-96.495483,41.166414,29.3,49.0,356.8
-96.495484,41.166372,27.4,51.4,356.8
-96.495485,41.166329,26.7,51.0,356.8
-96.495485,41.166285,27.4,48.3,356.8
-96.495486,41.166242,30.5,55.4,356.8
-96.495486,41.166199,35.4,55.6,356.8
-96.495487,41.166156,34.6,55.8,356.8
-96.495488,41.166113,33.0,53.5,356.8
-96.49549,41.166071,34.1,52.1,356.8
-96.495491,41.166027,32.7,52.9,356.8
-96.495492,41.165984,36.0,53.2,356.8
-96.495492,41.16594,36.1,60.7,356.8
-96.495492,41.165897,38.3,63.8,356.8
-96.495492,41.165855,44.3,73.7,356.8
-96.495493,41.165811,47.0,74.3,356.8
-96.495494,41.165768,41.2,71.8,356.7
-96.495494,41.165726,30.8,56.3,356.7
-96.495493,41.165683,26.7,44.1,356.7
-96.495494,41.165641,25.8,37.3,356.7
-96.495495,41.165598,23.0,33.3,356.7
-96.495497,41.165555,20.3,27.4,356.7
-96.495499,41.165513,19.0,27.0,356.7
-96.495502,41.165471,16.9,27.8,356.7
-96.495502,41.165428,19.8,27.2,356.7
-96.495502,41.165385,19.4,26.7,356.7
-96.495502,41.165342,16.1,27.4,356.7
-96.495502,41.1653,15.7,26.0,356.7
-96.495503,41.165257,16.8,25.1,356.7
-96.495505,41.165213,15.9,22.7,356.7
-96.495506,41.165169,16.6,21.7,356.7
-96.495506,41.165126,17.3,21.2,356.7
-96.495507,41.165084,17.1,20.5,356.7
-96.495507,41.165042,16.1,19.4,356.7
-96.495508,41.165,14.7,17.4,356.7
-96.495508,41.164958,12.3,15.4,356.7
-96.495509,41.164915,12.4,15.0,356.7
-96.49551,41.164871,13.8,15.5,356.7
-96.495511,41.164827,14.7,15.6,356.7
-96.495513,41.164785,14.1,14.9,356.7
-96.495514,41.164743,14.3,16.2,356.7
-96.495514,41.164701,17.4,21.4,356.7
-96.495515,41.164659,18.6,23.0,356.7
-96.495515,41.164616,17.7,24.5,356.7
-96.495515,41.164573,18.4,29.3,356.7
-96.495516,41.164531,17.8,38.6,356.7
-96.495516,41.164488,20.7,45.5,356.7
-96.495516,41.164446,24.7,49.7,356.7
-96.495517,41.164404,24.5,46.7,356.7
-96.495519,41.164362,29.2,51.2,356.7
-96.495521,41.16432,29.6,50.4,356.7
-96.495521,41.164278,24.4,47.1,356.7
-96.495521,41.164236,23.3,44.7,356.7
-96.495521,41.164194,23.8,45.0,356.7
-96.495522,41.164151,23.2,40.8,356.7
-96.495522,41.164108,21.0,34.2,356.7
-96.495522,41.164065,19.3,34.6,356.7
-96.495521,41.164022,18.4,33.6,356.7
-96.495521,41.163978,20.4,37.0,356.7
-96.495522,41.163936,24.1,48.5,356.7
-96.495522,41.163895,21.2,51.0,356.7
-96.495523,41.163854,24.2,50.0,356.7
-96.495523,41.163812,26.5,48.9,356.7
-96.495524,41.16377,22.1,45.1,356.7
-96.495526,41.163727,22.0,48.3,356.7
-96.495527,41.163685,19.7,46.7,356.7
-96.495526,41.163644,20.0,43.3,356.7
-96.495526,41.163609,19.1,39.2,356.7
-96.495527,41.163579,22.3,41.3,356.7
-96.495528,41.163552,18.8,43.0,356.7
-96.495529,41.163527,20.1,42.9,356.7
-96.49553,41.163505,21.2,45.1,356.7
-96.495531,41.163489,19.3,43.6,356.7
-96.495529,41.163475,19.9,45.9,356.7
-96.495522,41.163465,17.6,39.8,356.7
-96.495511,41.163457,15.3,26.1,356.7
-96.495499,41.163452,10.7,30.8,356.7
-96.495485,41.16345,13.2,32.0,356.7
-96.495471,41.163449,8.7,34.9,356.7
-96.495456,41.163449,13.8,34.3,356.7
-96.495441,41.163449,5.9,28.7,356.7
-96.495426,41.16345,4.7,36.9,356.7
-96.495412,41.163453,5.4,29.3,356.7
-96.4954,41.16346,11.9,39.7,356.7
-96.495392,41.163473,20.2,40.8,356.7
-96.495389,41.163491,23.7,48.3,356.7
-96.495388,41.163517,24.3,49.3,356.7
-96.495386,41.163549,21.5,45.7,356.7
-96.495384,41.163585,21.0,41.8,356.7
-96.495384,41.163623,19.7,38.4,356.7
-96.495384,41.163661,18.3,34.6,356.7
-96.495383,41.1637,19.3,37.7,356.7
-96.495382,41.163743,20.2,40.8,356.7
-96.495382,41.163785,23.7,45.3,356.7
-96.495382,41.163828,28.0,52.6,356.7
-96.495381,41.163871,24.1,44.4,356.7
-96.49538,41.163915,27.7,54.1,356.7
-96.49538,41.163958,25.7,51.5,356.7
-96.49538,41.163999,21.7,44.1,356.7
-96.495378,41.16404,29.7,51.6,356.7
-96.495376,41.16408,26.4,50.1,356.7
-96.495375,41.164121,23.1,42.6,356.7
-96.495375,41.164163,23.4,41.1,356.7
-96.495375,41.164205,26.5,48.8,356.7
-96.495376,41.164247,28.6,52.8,356.7
-96.495376,41.164288,29.4,50.0,356.7
-96.495375,41.16433,27.2,46.8,356.7
-96.495375,41.164372,27.6,48.5,356.7
-96.495375,41.164413,25.1,48.2,356.7
-96.495373,41.164454,26.2,47.0,356.7
-96.495371,41.164496,20.1,44.8,356.7
-96.49537,41.164538,18.0,35.8,356.7
-96.49537,41.164579,16.7,24.9,356.7
-96.49537,41.164621,16.6,22.8,356.7
-96.49537,41.164663,15.9,21.2,356.7
-96.495369,41.164704,18.6,22.9,356.7
-96.495366,41.164745,19.8,20.2,356.7
-96.495365,41.164786,16.6,18.4,356.7
-96.495366,41.164827,14.9,15.6,356.7
-96.495367,41.164868,14.5,15.7,356.7
-96.495366,41.16491,14.9,17.5,356.7
-96.495366,41.164951,13.8,16.6,356.7
-96.495365,41.164992,13.3,16.8,356.7
-96.495365,41.165033,14.1,16.6,356.7
-96.495365,41.165074,14.4,17.2,356.7
-96.495365,41.165116,14.3,17.3,356.7
-96.495363,41.165157,15.6,18.5,356.7
-96.495362,41.165198,15.7,18.1,356.7
-96.495363,41.165239,14.7,18.8,356.7
-96.495362,41.16528,14.9,20.9,356.7
-96.49536,41.165321,16.2,23.0,356.7
-96.495359,41.165362,17.8,24.7,356.7
-96.495357,41.165403,20.8,26.1,356.7
-96.495356,41.165444,20.6,27.8,356.7
-96.495355,41.165485,20.1,28.1,356.7
-96.495354,41.165526,21.1,28.4,356.7
-96.495354,41.165567,22.9,31.3,356.7
-96.495354,41.165609,26.2,35.6,356.7
-96.495353,41.165649,28.9,45.2,356.7
-96.495352,41.165691,39.5,59.2,356.7
-96.495352,41.165732,51.0,83.4,356.7
-96.495351,41.165773,39.8,64.0,356.7
-96.495351,41.165814,35.1,56.7,356.7
-96.495351,41.165856,37.1,56.0,356.7
-96.495349,41.165897,40.1,55.7,356.8
-96.495349,41.165938,39.5,53.9,356.8
-96.495348,41.165979,34.8,51.0,356.8
-96.495347,41.16602,33.7,51.5,356.8
-96.495346,41.16606,32.9,46.7,356.8
-96.495345,41.166102,37.0,51.1,356.8
-96.495345,41.166143,37.3,56.6,356.8
-96.495344,41.166185,36.1,56.4,356.8
-96.495344,41.166226,32.9,54.8,356.8
-96.495343,41.166267,28.7,52.1,356.8
-96.495343,41.166308,24.0,42.7,356.8
-96.495343,41.16635,21.7,43.0,356.8
-96.495343,41.166392,24.1,47.2,356.8
-96.495343,41.166434,29.2,52.3,356.8
-96.495342,41.166476,32.0,56.0,356.8
-96.49534,41.166517,33.3,55.1,356.8
-96.495338,41.166559,37.7,52.9,356.8
-96.495336,41.166601,32.0,53.2,356.8
-96.495335,41.166644,29.7,41.5,356.8
-96.495334,41.166685,31.0,45.6,356.8
-96.495332,41.166728,30.8,42.3,356.8
-96.495331,41.166769,27.9,44.3,356.8
-96.49533,41.166811,27.8,45.7,356.8
-96.49533,41.166853,26.2,46.7,356.8
-96.495329,41.166895,23.4,42.9,356.8
-96.495327,41.166937,22.9,39.2,356.8
-96.495326,41.166979,21.2,42.3,356.8
-96.495326,41.167021,21.2,41.2,356.8
-96.495326,41.167063,22.2,47.2,356.8
-96.495326,41.167105,20.2,45.4,356.8
-96.495325,41.167147,20.7,49.8,356.8
-96.495324,41.167188,19.3,34.1,356.7
-96.495322,41.16723,18.0,32.0,356.7
-96.49532,41.167271,17.2,31.6,356.7
-96.495319,41.167313,18.4,33.2,356.7
-96.495317,41.167355,21.2,34.8,356.7
-96.495316,41.167396,23.4,40.4,356.7
-96.495315,41.167438,27.4,53.5,356.7
-96.495315,41.167479,29.0,60.3,356.7
-96.495314,41.167521,31.7,61.9,356.7
-96.495313,41.167562,33.8,56.0,356.7
-96.495314,41.1676,33.2,54.0,356.7
-96.495313,41.167633,32.1,51.3,356.7
-96.495313,41.167659,31.1,54.2,356.7
-96.495313,41.167677,31.9,57.8,356.7
-96.495311,41.16769,33.9,58.2,356.7
-96.49531,41.1677,34.8,60.8,356.7
-96.49531,41.16771,18.7,61.3,356.7
-96.495309,41.167719,38.7,60.0,356.7
-96.495306,41.167728,34.2,59.3,356.7
-96.495302,41.167734,32.5,60.3,356.7
-96.495295,41.167739,31.0,65.5,356.7
-96.495279,41.167744,20.1,48.9,356.7
-96.495261,41.167747,13.8,55.7,356.7
-96.495246,41.167744,13.2,38.4,356.7
-96.49523,41.167738,12.8,41.1,356.7
-96.495215,41.167731,14.3,30.4,356.7
-96.495198,41.167724,10.5,24.3,356.7
-96.495181,41.167714,16.3,31.3,356.7
-96.495168,41.167698,30.1,33.7,356.7
-96.495163,41.167675,39.7,38.3,356.7
-96.495162,41.16765,35.3,38.3,356.7
-96.495161,41.167619,36.8,35.4,356.7
-96.495161,41.167582,31.6,32.9,356.7
-96.495162,41.167542,27.4,35.2,356.7
-96.495164,41.167501,20.2,33.8,356.7
-96.495165,41.16746,17.8,30.1,356.7
-96.495166,41.167419,16.6,29.8,356.7
-96.495166,41.167377,17.6,29.3,356.7
-96.495167,41.167335,17.2,29.3,356.7
-96.495168,41.167292,17.2,28.9,356.7
-96.495168,41.167251,14.2,23.4,356.7
-96.495169,41.167209,15.1,23.5,356.7
-96.495171,41.167168,17.2,31.4,356.7
-96.495172,41.167126,22.7,42.4,356.7
-96.495174,41.167085,26.0,54.4,356.7
-96.495175,41.167043,23.0,51.5,356.7
-96.495176,41.167002,20.4,42.9,356.7
-96.495177,41.16696,22.0,39.7,356.7
-96.495178,41.166919,24.9,43.5,356.7
-96.495179,41.166877,26.2,45.9,356.7
-96.495181,41.166836,27.9,48.1,356.7
-96.495182,41.166794,31.9,47.0,356.7
-96.495184,41.166752,27.9,45.4,356.7
-96.495186,41.166711,33.3,45.6,356.7
-96.495188,41.16667,33.0,45.9,356.7
-96.495189,41.166628,33.1,47.7,356.7
-96.495189,41.166586,36.1,42.9,356.7
-96.49519,41.166544,33.7,51.5,356.7
-96.495191,41.166503,31.7,50.8,356.7
-96.495192,41.166461,32.3,52.0,356.7
-96.495193,41.166419,31.8,53.9,356.7
-96.495192,41.166378,29.6,53.4,356.7
-96.495192,41.166336,26.4,52.1,356.7
-96.495193,41.166294,26.7,50.3,356.7
-96.495194,41.166252,28.8,51.4,356.7
-96.495194,41.166209,32.7,52.9,356.7
-96.495195,41.166166,33.1,54.3,356.7
-96.495196,41.166124,28.5,53.3,356.7
-96.495197,41.166082,29.1,52.1,356.7
-96.495197,41.16604,25.9,41.5,356.7
-96.495198,41.165997,26.6,48.8,356.7
-96.495198,41.165955,30.1,54.9,356.7
-96.495199,41.165913,33.9,57.3,356.7
-96.495199,41.16587,38.3,54.3,356.7
-96.4952,41.165827,37.8,54.3,356.7
-96.495201,41.165783,32.0,55.9,356.7
-96.495201,41.165741,33.2,56.7,356.7
-96.495201,41.165699,32.7,54.9,356.7
-96.495202,41.165656,30.2,53.4,356.7
-96.495204,41.165614,24.1,41.6,356.7
-96.495205,41.165571,22.7,39.4,356.7
-96.495205,41.165528,21.3,37.1,356.7
-96.495205,41.165485,19.7,30.5,356.7
-96.495206,41.165442,18.9,27.0,356.7
-96.495206,41.165399,18.1,21.8,356.7
-96.495208,41.165356,17.6,20.6,356.7
-96.495209,41.165313,15.1,18.9,356.7
-96.495211,41.16527,15.8,17.7,356.7
-96.495211,41.165228,16.4,17.7,356.7
-96.495211,41.165186,15.7,18.1,356.7
-96.495212,41.165144,16.2,18.4,356.7
-96.495213,41.165101,16.3,17.8,356.7
-96.495214,41.165059,15.8,16.6,356.7
-96.495215,41.165017,17.1,16.1,356.7
-96.495215,41.164975,15.5,17.5,356.7
-96.495216,41.164933,15.7,16.3,356.7
-96.495217,41.164891,16.8,16.3,356.7
-96.495217,41.164849,16.7,16.6,356.7
-96.495217,41.164807,17.5,17.7,356.7
-96.495217,41.164765,20.0,20.6,356.7
-96.495218,41.164723,20.4,22.3,356.7
-96.495219,41.164681,17.5,20.9,356.7
-96.495221,41.164639,15.6,19.6,356.7
-96.495221,41.164597,15.9,19.1,356.7
-96.495221,41.164555,16.4,23.2,356.7
-96.495221,41.164513,21.5,40.7,356.7
-96.495221,41.164472,24.5,45.9,356.7
-96.495221,41.16443,26.0,47.0,356.7
-96.495222,41.164389,26.5,45.1,356.7
-96.495224,41.164346,31.8,44.4,356.7
-96.495225,41.164304,29.9,43.2,356.7
-96.495225,41.164262,31.2,43.5,356.7
-96.495226,41.16422,36.5,51.4,356.7
-96.495228,41.164178,31.2,51.5,356.7
-96.495228,41.164137,31.7,51.8,356.7
-96.495228,41.164095,37.0,57.7,356.7
-96.495228,41.164053,34.1,54.2,356.7
-96.495229,41.164012,29.2,49.1,356.7
-96.495229,41.16397,27.8,52.8,356.7
-96.495229,41.163928,29.0,51.1,356.7
-96.495229,41.163886,24.9,49.9,356.7
-96.49523,41.163844,22.5,44.7,356.7
-96.495232,41.163803,19.6,41.9,356.7
-96.495232,41.163761,17.6,36.6,356.7
-96.495232,41.163719,17.8,32.8,356.7
-96.495232,41.163677,17.2,27.2,356.7
-96.495233,41.163635,16.7,26.0,356.7
-96.495234,41.163596,14.4,25.0,356.7
