Longitude,Latitude,EC1,EC2,Elevation
-120.039564,34.690909,12.7,17.9,328.055
-120.039565,34.690924,15.3,22.0,328.115
-120.039566,34.690939,13.1,17.4,328.175
-120.039566,34.690954,15.0,14.4,328.2
-120.039566,34.690969,16.8,22.9,328.215
-120.039567,34.690985,13.7,17.2,328.285
-120.039567,34.691001,13.3,16.8,328.375
-120.039568,34.691017,16.4,17.2,328.41
-120.039569,34.691032,15.2,17.0,328.415
-120.039569,34.691048,13.5,16.1,328.41
-120.039568,34.691063,15.5,16.5,328.41
-120.039567,34.691079,13.9,15.3,328.435
-120.039567,34.691094,16.5,17.4,328.45
-120.039567,34.691109,17.1,15.9,328.465
-120.039567,34.691124,20.9,16.8,328.48
-120.039569,34.691139,16.4,15.7,328.48
-120.039571,34.691154,19.1,14.8,328.49
-120.039573,34.691169,18.4,18.1,328.48
-120.039573,34.691184,19.3,16.9,328.44
-120.039572,34.6912,19.2,17.8,328.41
-120.039574,34.691217,20.0,20.6,328.39
-120.039576,34.691233,21.4,17.1,328.36
-120.039575,34.691248,19.2,19.2,328.365
-120.039572,34.691263,22.7,19.6,328.45
-120.039571,34.691279,18.1,16.8,328.485
-120.039571,34.691294,20.2,17.1,328.42
-120.039572,34.691309,18.5,18.7,328.41
-120.039572,34.691324,6.6,17.8,328.46
-120.039574,34.69134,18.3,17.8,328.525
-120.039575,34.691355,24.7,16.9,328.625
-120.039576,34.69137,6.5,16.1,328.69
-120.039575,34.691385,19.0,19.9,328.72
-120.039573,34.691399,18.8,19.4,328.77
-120.039573,34.691413,19.6,19.5,328.84
-120.039574,34.691427,18.0,19.2,328.885
-120.039574,34.691442,16.9,20.1,328.87
-120.039573,34.691456,17.8,25.6,328.865
-120.039572,34.691472,20.2,24.2,328.88
-120.039574,34.691488,6.5,19.2,328.875
-120.039575,34.691503,15.7,22.4,328.895
-120.039576,34.691519,12.7,21.9,328.955
-120.039578,34.691535,13.0,17.8,329.03
-120.039581,34.691551,14.4,16.6,329.115
-120.039583,34.691566,15.0,20.3,329.18
-120.039586,34.691582,16.6,25.6,329.195
-120.039587,34.691598,17.1,30.2,329.2
-120.039588,34.691615,17.1,24.8,329.205
-120.039588,34.691631,28.2,31.4,329.185
-120.039587,34.691646,27.2,31.0,329.175
-120.039583,34.691661,16.4,26.6,329.235
-120.039532,34.691671,23.8,26.8,329.435
-120.039529,34.69166,19.1,25.2,329.445
-120.039527,34.691647,26.3,29.4,329.435
-120.039526,34.691633,27.4,38.9,329.385
-120.039526,34.691617,27.7,40.3,329.315
-120.039526,34.6916,24.2,29.4,329.255
-120.039526,34.691583,22.2,31.8,329.2
-120.039525,34.691566,17.0,24.8,329.15
-120.039522,34.691548,13.4,18.5,329.095
-120.039521,34.691531,13.2,22.2,329.045
-120.039521,34.691515,16.6,17.4,329.05
-120.039521,34.691499,18.0,20.7,329.075
-120.039519,34.691483,16.3,22.2,329.065
-120.039518,34.691466,16.3,20.5,329.035
-120.039518,34.69145,17.4,20.0,329.005
-120.039518,34.691434,15.5,20.3,328.92
-120.039517,34.691417,14.1,16.0,328.78
-120.039516,34.6914,13.5,14.9,328.705
-120.039516,34.691382,16.7,19.4,328.695
-120.039515,34.691365,15.6,24.7,328.675
-120.039514,34.691349,16.1,24.0,328.66
-120.039515,34.691333,14.5,25.7,328.665
-120.039519,34.691317,11.4,21.9,328.685
-120.039522,34.691301,13.5,30.9,328.645
-120.039521,34.691284,15.8,22.4,328.505
-120.03952,34.691269,17.0,21.4,328.47
-120.039518,34.691254,15.0,21.1,328.565
-120.039516,34.691239,14.7,20.6,328.555
-120.039516,34.691224,20.4,20.1,328.45
-120.039517,34.691208,17.7,25.4,328.41
-120.039517,34.691192,26.2,19.3,328.405
-120.039517,34.691175,24.0,18.9,328.425
-120.039515,34.691161,19.9,23.6,328.545
-120.039515,34.691145,17.0,18.1,328.62
-120.039517,34.691129,18.2,17.6,328.52
-120.039516,34.691113,14.1,21.9,328.385
-120.039514,34.691098,12.2,16.9,328.4
-120.039512,34.691083,17.1,18.1,328.455
-120.03951,34.691067,16.1,17.8,328.4
-120.039508,34.691053,15.7,20.6,328.315
-120.039507,34.691038,15.1,18.6,328.25
-120.039508,34.691023,17.7,18.7,328.215
-120.039509,34.691009,15.9,20.5,328.205
-120.03951,34.690994,19.8,23.7,328.155
-120.039508,34.690979,17.7,20.1,328.04
-120.039504,34.690963,15.3,21.2,327.935
-120.039503,34.690948,16.4,24.2,327.91
-120.039505,34.690932,19.5,30.4,327.89
-120.039505,34.690916,19.2,24.6,327.815
-120.039505,34.690901,14.5,21.0,327.77
-120.039503,34.690886,13.9,20.5,327.75
-120.039501,34.690871,17.9,20.8,327.71
-120.039501,34.690856,19.1,28.4,327.685
-120.0395,34.690841,14.8,18.2,327.66
-120.0395,34.690826,18.0,21.0,327.645
-120.039499,34.69081,18.8,21.8,327.685
-120.039499,34.690794,16.9,18.9,327.715
-120.039499,34.690778,18.2,25.4,327.675
-120.039497,34.690763,16.5,21.1,327.64
-120.039495,34.690747,17.5,20.8,327.645
-120.039494,34.690731,19.1,26.0,327.63
-120.039494,34.690714,17.2,23.6,327.575
-120.039494,34.690696,16.4,23.1,327.51
-120.039494,34.69068,17.3,26.5,327.5
-120.039494,34.690664,14.7,20.0,327.495
-120.039494,34.690648,15.8,23.9,327.4
-120.039493,34.690632,18.0,20.4,327.29
-120.03949,34.690617,14.9,22.9,327.21
-120.039487,34.690603,16.1,20.2,327.155
-120.039485,34.690589,14.9,21.3,327.15
-120.039485,34.690576,16.6,21.4,327.16
-120.039485,34.690563,17.8,23.3,327.155
-120.039485,34.69055,14.5,20.5,327.145
-120.039429,34.690528,20.7,22.8,327.385
-120.039428,34.69054,17.7,22.5,327.32
-120.039427,34.690551,11.0,18.7,327.295
-120.039427,34.690562,12.0,19.3,327.29
-120.039428,34.690574,11.2,16.2,327.275
-120.039429,34.690587,12.7,18.9,327.265
-120.039431,34.690601,14.6,21.6,327.275
-120.039432,34.690614,13.9,22.6,327.275
-120.039432,34.690627,12.7,20.5,327.275
-120.039432,34.690639,12.5,19.1,327.28
-120.039432,34.690652,11.0,25.1,327.295
-120.039431,34.690666,12.8,29.2,327.335
-120.03943,34.690681,13.1,19.2,327.345
-120.03943,34.690696,14.5,19.8,327.315
-120.039429,34.690712,27.8,27.9,327.315
-120.039428,34.690728,17.6,29.6,327.345
-120.039429,34.690743,13.8,24.3,327.395
-120.039431,34.690757,16.1,24.5,327.495
-120.039432,34.690771,14.7,22.6,327.57
-120.039435,34.690786,10.5,20.6,327.56
-120.039439,34.690799,11.8,26.8,327.495
-120.039444,34.690811,21.3,24.2,327.41
-120.039445,34.690825,14.3,18.1,327.405
-120.039444,34.690841,14.0,19.9,327.465
-120.039443,34.690857,11.4,27.2,327.525
-120.039442,34.690873,13.4,20.6,327.615
-120.03944,34.690888,13.7,22.6,327.705
-120.03944,34.690903,15.8,22.0,327.79
-120.039441,34.690916,15.4,17.6,327.87
-120.039443,34.690931,18.4,20.4,327.93
-120.039445,34.690946,17.0,22.0,327.99
-120.039448,34.690961,16.5,17.1,328.04
-120.039449,34.690975,15.7,15.9,328.095
-120.039451,34.690989,13.2,16.3,328.16
-120.039454,34.691005,11.3,14.6,328.205
-120.039455,34.691021,14.8,17.0,328.23
-120.039455,34.691036,10.9,18.9,328.25
-120.039456,34.691052,10.3,17.7,328.27
-120.039456,34.691068,3.9,18.4,328.29
-120.039458,34.691084,15.7,19.3,328.3
-120.039459,34.691099,16.1,16.6,328.305
-120.039459,34.691114,13.1,13.6,328.335
-120.039458,34.691129,10.4,14.3,328.375
-120.039459,34.691144,15.4,16.6,328.365
-120.03946,34.69116,15.8,16.5,328.3
-120.03946,34.691174,17.4,17.2,328.27
-120.039459,34.69119,18.0,16.8,328.27
-120.039458,34.691205,14.3,15.4,328.245
-120.039457,34.69122,15.8,19.8,328.245
-120.039459,34.691235,14.5,18.4,328.27
-120.039461,34.69125,11.5,16.5,328.28
-120.039463,34.691265,12.0,16.1,328.31
-120.039463,34.69128,14.2,19.7,328.375
-120.039465,34.691296,11.3,22.7,328.45
-120.039466,34.691311,14.7,22.7,328.545
-120.039468,34.691326,21.3,29.0,328.645
-120.03947,34.69134,17.1,21.9,328.72
-120.039469,34.691355,20.4,20.5,328.77
-120.039468,34.691369,17.0,23.3,328.815
-120.039468,34.691384,22.3,23.3,328.87
-120.039469,34.691399,14.9,23.9,328.925
-120.039469,34.691415,14.0,27.5,328.975
-120.039469,34.69143,13.1,16.4,329.05
-120.039472,34.691445,13.5,21.9,329.105
-120.039475,34.691461,13.5,25.8,329.145
-120.039477,34.691476,11.8,20.6,329.215
-120.039477,34.691492,14.5,19.6,329.265
-120.039476,34.691508,11.9,19.8,329.27
-120.039476,34.691523,16.1,21.2,329.27
-120.039475,34.691538,14.3,21.0,329.285
-120.039476,34.691554,14.0,21.8,329.28
-120.039477,34.691569,13.5,19.5,329.265
-120.03948,34.691584,13.7,21.0,329.275
-120.039482,34.691599,19.3,26.8,329.295
-120.039482,34.691613,17.1,30.9,329.295
-120.039483,34.691627,19.8,32.6,329.31
-120.039484,34.69164,21.2,34.0,329.355
-120.039429,34.691667,28.3,27.7,329.6
-120.039424,34.691657,25.7,26.8,329.575
-120.039421,34.691645,19.0,23.6,329.535
-120.039418,34.691631,20.3,28.6,329.525
-120.039416,34.691616,14.6,26.1,329.51
-120.039413,34.6916,14.7,35.9,329.465
-120.039409,34.691584,15.6,28.5,329.44
-120.039407,34.691567,11.5,23.6,329.445
-120.039407,34.691551,13.7,23.6,329.415
-120.039406,34.691534,11.2,19.4,329.325
-120.039405,34.691516,12.9,19.7,329.24
-120.039406,34.691499,18.1,20.3,329.195
-120.039405,34.691482,14.3,17.5,329.165
-120.039403,34.691465,12.6,24.7,329.11
-120.039401,34.691449,14.6,23.7,329.045
-120.039399,34.691432,16.3,19.3,329.05
-120.039399,34.691416,14.3,21.4,329.08
-120.0394,34.6914,10.9,14.9,329.015
-120.039402,34.691384,16.6,17.3,328.92
-120.039403,34.691368,15.2,20.7,328.885
-120.039403,34.691352,13.4,19.6,328.86
-120.039404,34.691336,14.6,21.4,328.815
-120.039404,34.69132,16.7,36.2,328.75
-120.039403,34.691305,19.2,29.0,328.66
-120.039402,34.691289,16.1,18.6,328.6
-120.0394,34.691274,18.4,25.5,328.56
-120.039398,34.691258,18.0,23.4,328.485
-120.039396,34.691242,11.9,23.5,328.37
-120.039395,34.691226,16.8,24.6,328.255
-120.039395,34.691212,16.2,20.2,328.24
-120.039396,34.691198,13.4,21.4,328.25
-120.039396,34.691182,13.6,19.3,328.18
-120.039394,34.691167,12.7,18.5,328.15
-120.039392,34.691151,12.4,20.7,328.185
-120.039389,34.691135,13.3,20.0,328.19
-120.039389,34.69112,10.9,13.2,328.21
-120.03939,34.691105,9.9,13.0,328.24
-120.039391,34.691088,12.2,20.2,328.195
-120.039391,34.691072,11.5,16.5,328.12
-120.039391,34.691055,13.3,19.1,328.105
-120.039392,34.691039,13.8,20.1,328.115
-120.039392,34.691023,13.8,16.9,328.1
-120.039392,34.691007,14.6,17.5,328.08
-120.03939,34.690991,13.5,19.5,328.04
-120.039391,34.690976,10.7,20.3,328.03
-120.039392,34.69096,12.2,18.8,328.04
-120.039391,34.690945,12.4,20.1,327.985
-120.039388,34.69093,11.9,19.5,327.935
-120.039387,34.690914,12.5,16.0,327.915
-120.039387,34.690898,11.2,15.0,327.87
-120.039386,34.690882,11.2,14.7,327.825
-120.039386,34.690867,12.5,13.9,327.775
-120.039385,34.690851,12.2,15.7,327.71
-120.039384,34.690835,13.5,16.8,327.695
-120.039383,34.690819,10.5,22.2,327.71
-120.039382,34.690802,14.3,24.0,327.71
-120.039381,34.690786,21.7,29.7,327.74
-120.039381,34.69077,17.1,24.2,327.785
-120.039381,34.690755,14.0,23.6,327.76
-120.03938,34.690739,15.0,18.5,327.635
-120.039378,34.690723,20.4,24.1,327.53
-120.039376,34.690708,17.0,20.9,327.555
-120.039374,34.690692,14.1,19.6,327.63
-120.039372,34.690676,14.4,22.9,327.615
-120.039371,34.69066,16.2,19.5,327.505
-120.03937,34.690645,17.5,16.9,327.425
-120.03937,34.69063,16.7,21.7,327.395
-120.039371,34.690614,16.6,24.0,327.34
-120.039372,34.690599,16.6,30.1,327.265
-120.039371,34.690584,15.6,25.5,327.205
-120.039372,34.69057,14.3,25.3,327.165
-120.039371,34.690556,14.3,32.0,327.155
-120.03937,34.690543,12.8,26.6,327.175
-120.03937,34.690531,10.6,21.2,327.195
-120.039372,34.690519,13.9,22.0,327.24
-120.039317,34.690511,14.3,21.8,327.275
-120.039317,34.690522,12.6,21.8,327.22
-120.039318,34.690533,16.3,21.7,327.155
-120.039318,34.690545,13.0,20.4,327.105
-120.03932,34.690558,14.4,27.3,327.14
-120.039322,34.690572,14.5,32.6,327.165
-120.039322,34.690587,15.4,23.1,327.155
-120.039321,34.690601,12.6,18.8,327.15
-120.039323,34.690614,12.2,17.2,327.17
-120.039326,34.690628,14.5,17.6,327.195
-120.039327,34.690641,13.1,18.5,327.205
-120.039327,34.690656,13.3,20.4,327.24
-120.039327,34.69067,14.1,19.2,327.275
-120.039326,34.690684,12.1,20.6,327.285
-120.039328,34.690698,4.7,15.5,327.34
-120.039329,34.690711,14.9,25.9,327.43
-120.039327,34.690725,14.9,25.1,327.48
-120.039326,34.690739,15.0,29.2,327.485
-120.039327,34.690753,14.2,20.3,327.47
-120.03933,34.690767,13.1,25.4,327.44
-120.039332,34.690782,14.1,21.1,327.415
-120.039333,34.690796,13.4,19.3,327.415
-120.039332,34.690811,15.7,20.5,327.435
-120.039332,34.690826,15.5,22.0,327.47
-120.039331,34.69084,13.1,16.1,327.495
-120.039331,34.690855,14.0,15.7,327.515
-120.03933,34.690871,12.8,17.2,327.565
-120.03933,34.690886,17.8,23.3,327.61
-120.039329,34.6909,13.2,21.9,327.65
-120.039329,34.690914,11.8,17.8,327.75
-120.039329,34.690929,13.0,19.6,327.875
-120.039329,34.690943,11.2,18.3,327.95
-120.03933,34.690957,12.0,18.1,327.96
-120.039331,34.690969,10.5,14.2,327.935
-120.039331,34.69098,13.6,17.8,327.92
-120.039332,34.690992,16.2,18.8,327.91
-120.039333,34.691006,15.9,18.8,327.89
-120.039335,34.69102,11.9,18.4,327.885
-120.039335,34.691034,11.8,17.8,327.895
-120.039334,34.691049,12.7,18.6,327.93
-120.039335,34.691065,13.4,17.6,327.995
-120.039335,34.691079,15.6,18.0,328.055
-120.039334,34.691094,16.6,16.2,328.065
-120.039332,34.691109,16.0,17.2,328.035
-120.039332,34.691123,15.2,16.8,328.02
-120.039331,34.691137,9.6,17.3,328.02
-120.039331,34.691151,14.9,19.4,328.01
-120.039333,34.691166,18.7,17.2,328.035
-120.039334,34.691181,18.5,20.0,328.1
-120.039334,34.691197,16.9,22.7,328.115
-120.039334,34.691211,15.4,21.2,328.135
-120.039334,34.691225,13.9,20.8,328.21
-120.039336,34.691239,15.2,18.2,328.29
-120.039337,34.691254,12.4,21.2,328.325
-120.039338,34.691269,14.9,21.7,328.305
-120.039337,34.691284,14.9,20.1,328.285
-120.039338,34.691299,15.2,20.5,328.31
-120.03934,34.691314,15.9,23.4,328.425
-120.039339,34.691328,16.5,20.4,328.535
-120.039341,34.691343,12.9,18.6,328.56
-120.039345,34.691357,12.9,23.5,328.575
-120.039349,34.691371,13.4,18.9,328.57
-120.039351,34.691386,16.7,17.6,328.525
-120.039352,34.6914,16.1,17.6,328.515
-120.039354,34.691415,14.0,18.2,328.57
-120.039355,34.691429,20.1,21.7,328.655
-120.039354,34.691444,14.3,15.6,328.72
-120.039352,34.691459,22.2,19.8,328.775
-120.039351,34.691474,13.4,20.9,328.855
-120.039351,34.691489,17.7,23.4,328.96
-120.039352,34.691504,15.3,27.1,329.04
-120.039352,34.691519,16.0,21.3,329.055
-120.039353,34.691535,15.2,19.5,329.085
-120.039352,34.691551,13.1,18.8,329.14
-120.039349,34.691567,12.3,18.6,329.155
-120.039348,34.691581,14.7,20.2,329.165
-120.039349,34.691596,18.9,22.6,329.2
-120.039348,34.691609,20.5,25.6,329.23
-120.039347,34.691621,21.2,33.6,329.265
-120.039347,34.691631,20.4,36.2,329.31
-120.039347,34.691641,21.1,34.8,329.34
-120.0393,34.691659,29.3,30.3,329.385
-120.039297,34.691649,34.6,31.7,329.355
-120.039294,34.691636,18.8,22.4,329.305
-120.039292,34.691623,16.4,24.3,329.205
-120.039291,34.691609,13.6,21.4,329.15
-120.039291,34.691595,18.3,17.8,329.145
-120.039293,34.691581,20.3,17.9,329.125
-120.039293,34.691566,14.9,19.8,329.095
-120.039292,34.691552,17.4,17.9,329.09
-120.039292,34.691537,16.8,18.1,329.09
-120.039291,34.691523,15.3,19.6,329.095
-120.03929,34.691507,15.9,20.9,329.09
-120.039291,34.691492,11.3,14.8,329.08
-120.039291,34.691476,14.7,18.2,329.025
-120.039291,34.691459,18.8,18.1,328.92
-120.03929,34.691444,15.2,22.0,328.88
-120.039287,34.691428,16.8,22.1,328.86
-120.039284,34.691413,17.5,21.5,328.805
-120.039283,34.691398,17.9,25.4,328.785
-120.039284,34.691382,14.1,21.0,328.755
-120.039284,34.691367,14.6,21.4,328.7
-120.039284,34.691352,11.9,19.5,328.63
-120.039284,34.691336,15.7,17.9,328.54
-120.039282,34.691321,13.7,19.5,328.49
-120.03928,34.691306,15.5,24.4,328.445
-120.03928,34.691291,16.7,21.2,328.4
-120.039279,34.691276,16.9,21.6,328.385
-120.039277,34.691261,12.8,18.3,328.325
-120.039275,34.691246,15.1,20.4,328.23
-120.039275,34.691232,18.5,23.2,328.195
-120.039274,34.691217,14.2,20.6,328.205
-120.039274,34.691201,15.2,22.3,328.23
-120.039277,34.691185,14.1,21.1,328.235
-120.039278,34.69117,16.2,22.6,328.195
-120.039277,34.691155,19.3,21.6,328.16
-120.039278,34.691142,15.2,26.2,328.21
-120.039276,34.691129,14.3,22.2,328.335
-120.039274,34.691117,15.8,18.6,328.39
-120.039274,34.691102,14.0,25.7,328.37
-120.039275,34.691086,16.6,24.5,328.295
-120.039275,34.69107,13.3,20.6,328.16
-120.039273,34.691055,9.1,20.7,328.03
-120.03927,34.69104,12.9,21.0,327.945
-120.039269,34.691024,15.4,17.1,327.99
-120.039269,34.691009,13.7,18.7,328.08
-120.039271,34.690993,13.4,19.4,328.065
-120.039272,34.690977,15.8,24.1,328.025
-120.03927,34.690961,10.4,24.3,328.03
-120.03927,34.690945,8.9,18.6,328.03
-120.039271,34.690929,10.6,24.7,327.995
-120.039272,34.690914,12.8,21.8,328.005
-120.039272,34.690899,14.0,25.8,328.045
-120.039271,34.690882,16.9,28.0,328.035
-120.039271,34.690866,15.0,24.3,328.03
-120.039271,34.69085,15.5,21.3,328.01
-120.03927,34.690835,21.8,23.9,327.925
-120.039269,34.690819,19.9,28.3,327.805
-120.039268,34.690803,13.9,26.0,327.65
-120.039265,34.690787,12.7,21.0,327.53
-120.039264,34.690771,12.4,21.1,327.565
-120.039265,34.690755,20.0,24.6,327.655
-120.039264,34.690739,17.3,19.1,327.705
-120.039263,34.690724,18.9,19.9,327.73
-120.039263,34.690708,15.6,18.2,327.705
-120.039262,34.690692,14.3,21.1,327.68
-120.039259,34.690676,17.1,21.9,327.7
-120.039256,34.690659,12.9,16.4,327.71
-120.039254,34.690642,14.7,20.0,327.68
-120.039253,34.690626,15.5,19.5,327.62
-120.039254,34.690609,14.4,17.2,327.525
-120.039255,34.690592,11.5,17.6,327.505
-120.039253,34.690577,12.1,19.5,327.585
-120.039252,34.690563,15.1,19.8,327.62
-120.039252,34.69055,15.1,27.3,327.6
-120.039253,34.690538,16.6,23.4,327.58
-120.039253,34.690526,13.0,19.8,327.555
-120.039195,34.690499,14.1,17.7,327.585
-120.039194,34.69051,15.3,19.9,327.555
-120.039193,34.690521,15.0,21.9,327.515
-120.039193,34.690535,12.3,19.4,327.48
-120.039194,34.690549,14.0,26.5,327.44
-120.039195,34.690563,12.8,22.9,327.425
-120.039196,34.690578,11.3,21.7,327.46
-120.039196,34.690594,12.8,20.2,327.465
-120.039196,34.69061,13.6,22.5,327.425
-120.039196,34.690624,14.9,23.9,327.405
-120.039197,34.690637,16.0,20.1,327.42
-120.039197,34.690651,14.0,22.2,327.425
-120.039196,34.690666,13.8,20.2,327.485
-120.039194,34.690681,16.7,20.3,327.62
-120.039193,34.690695,20.7,25.6,327.705
-120.039194,34.69071,20.0,25.7,327.705
-120.039197,34.690724,17.7,20.1,327.69
-120.039199,34.690739,16.4,20.5,327.71
-120.039199,34.690753,16.4,22.8,327.8
-120.039199,34.690767,17.8,22.4,327.96
-120.039198,34.690781,15.6,25.1,328.065
-120.039198,34.690797,18.0,22.4,328.11
-120.039198,34.690812,21.5,20.8,328.18
-120.0392,34.690828,21.0,26.3,328.235
-120.039201,34.690843,16.3,18.8,328.265
-120.039202,34.690858,12.7,20.4,328.275
-120.039202,34.690872,13.4,20.4,328.25
-120.039201,34.690885,12.7,20.3,328.25
-120.0392,34.690897,13.9,22.0,328.3
-120.039199,34.69091,13.1,22.2,328.295
-120.039201,34.690923,11.8,20.8,328.23
-120.039203,34.690937,11.9,16.0,328.21
-120.039204,34.690952,15.6,22.1,328.19
-120.039205,34.690966,15.3,21.2,328.125
-120.039206,34.690979,8.9,12.7,328.11
-120.039207,34.690993,11.3,17.1,328.16
-120.039207,34.691006,13.3,15.8,328.175
-120.039208,34.69102,12.7,15.4,328.14
-120.03921,34.691035,10.7,16.5,328.135
-120.039212,34.69105,12.5,19.0,328.135
-120.039212,34.691064,12.4,16.8,328.155
-120.039213,34.691078,12.0,20.1,328.235
-120.039214,34.691093,12.0,21.7,328.255
-120.039215,34.691108,11.8,19.0,328.21
-120.039216,34.691122,14.4,23.2,328.22
-120.039217,34.691138,15.5,21.0,328.28
-120.039217,34.691153,11.7,23.3,328.335
-120.039216,34.691168,13.3,25.2,328.385
-120.039217,34.691182,15.9,23.3,328.405
-120.039218,34.691195,13.8,21.7,328.395
-120.039218,34.691208,16.6,21.0,328.405
-120.039219,34.69122,14.3,23.0,328.435
-120.039221,34.691233,15.0,20.1,328.485
-120.039223,34.691245,15.1,19.6,328.515
-120.039224,34.691259,18.7,21.4,328.535
-120.039225,34.691273,14.6,21.5,328.605
-120.039224,34.691287,14.1,18.7,328.65
-120.039223,34.691301,13.5,18.4,328.665
-120.039224,34.691315,13.6,20.1,328.695
-120.039223,34.69133,15.4,16.5,328.735
-120.039222,34.691344,15.2,20.4,328.795
-120.039222,34.691359,11.1,18.4,328.83
-120.039223,34.691373,16.3,19.8,328.82
-120.039225,34.691388,17.0,18.3,328.8
-120.039227,34.691402,16.5,17.8,328.805
-120.039229,34.691416,17.6,19.4,328.865
-120.039229,34.691429,16.1,19.9,328.935
-120.039228,34.691443,18.0,17.2,328.975
-120.039227,34.691457,14.5,18.8,329.025
-120.039227,34.691471,10.5,24.6,329.08
-120.039229,34.691486,14.1,19.9,329.08
-120.03923,34.691502,14.9,23.0,329.03
-120.039229,34.691517,12.5,18.9,329.03
-120.039228,34.691531,14.9,24.5,329.07
-120.039227,34.691545,14.1,17.4,329.085
-120.039227,34.691558,12.5,21.9,329.135
-120.039229,34.691571,13.6,20.7,329.21
-120.03923,34.691584,12.7,25.5,329.22
-120.039232,34.691597,15.5,28.3,329.19
-120.039234,34.691608,16.5,25.4,329.205
-120.039236,34.69162,17.8,29.6,329.28
-120.039236,34.691631,16.4,30.2,329.375
-120.039184,34.691648,28.1,33.7,329.355
-120.039182,34.691637,24.9,29.5,329.265
-120.03918,34.691624,17.3,23.6,329.29
-120.039178,34.691609,20.4,31.7,329.33
-120.039177,34.691594,21.5,27.0,329.4
-120.039175,34.69158,20.4,23.6,329.435
-120.039175,34.691565,18.4,19.1,329.415
-120.039175,34.691551,14.3,21.8,329.42
-120.039176,34.691535,14.3,21.1,329.435
-120.039175,34.69152,14.7,23.3,329.4
-120.039173,34.691504,14.0,18.9,329.33
-120.039173,34.691488,17.7,22.5,329.26
-120.039174,34.691472,17.3,21.7,329.215
-120.039173,34.691456,15.6,23.3,329.165
-120.039172,34.691441,18.8,20.3,329.105
-120.039172,34.691427,15.4,24.3,329.045
-120.039173,34.691412,15.2,18.1,328.965
-120.039172,34.691398,13.2,18.4,328.925
-120.039173,34.691385,16.5,19.3,328.98
-120.039175,34.691372,13.4,20.9,329.08
-120.039177,34.691358,17.6,20.9,329.12
-120.039176,34.691345,19.7,24.1,329.075
-120.039175,34.691331,17.6,23.9,329.035
-120.039175,34.691318,20.9,23.8,329.0
-120.039174,34.691303,17.8,23.0,328.92
-120.039173,34.691289,19.7,24.3,328.81
-120.039171,34.691274,21.4,23.9,328.74
-120.039171,34.69126,15.8,20.0,328.735
-120.039171,34.691246,15.3,21.2,328.71
-120.039172,34.691232,12.7,20.4,328.655
-120.039173,34.691219,11.7,22.2,328.63
-120.039173,34.691205,14.7,19.1,328.625
-120.039175,34.69119,11.0,20.0,328.61
-120.039176,34.691176,14.8,21.6,328.62
-120.039174,34.691161,15.5,23.5,328.655
-120.039174,34.691146,17.7,24.2,328.67
-120.039176,34.691132,14.6,25.1,328.69
-120.039174,34.691117,13.1,19.1,328.72
-120.039171,34.691102,10.5,23.3,328.74
-120.03917,34.691088,10.7,23.2,328.725
-120.03917,34.691074,11.2,20.5,328.655
-120.03917,34.69106,14.8,17.0,328.55
-120.039169,34.691044,9.2,18.6,328.42
-120.039166,34.691029,13.9,21.0,328.33
-120.039164,34.691013,13.0,18.7,328.31
-120.039165,34.690999,15.1,19.2,328.285
-120.039164,34.690984,13.5,20.0,328.235
-120.039162,34.690968,13.6,18.9,328.165
-120.039161,34.690953,14.7,22.1,328.1
-120.039161,34.690937,13.3,18.5,328.09
-120.039161,34.690921,12.7,22.9,328.075
-120.039158,34.690905,9.0,19.0,327.98
-120.039154,34.690889,10.8,20.7,327.87
-120.039152,34.690873,11.6,17.2,327.825
-120.039153,34.690858,14.7,23.7,327.84
-120.039153,34.690843,12.5,20.6,327.855
-120.039151,34.690828,14.3,22.5,327.8
-120.03915,34.690813,13.9,21.1,327.715
-120.039149,34.690798,12.3,18.8,327.69
-120.039149,34.690783,15.3,19.3,327.72
-120.03915,34.690767,15.2,21.3,327.715
-120.039149,34.690751,15.3,25.7,327.675
-120.039148,34.690734,16.4,21.8,327.625
-120.039146,34.690719,20.8,24.1,327.565
-120.039144,34.690704,20.4,26.6,327.545
-120.039142,34.69069,19.4,24.8,327.535
-120.03914,34.690674,22.6,27.1,327.505
-120.03914,34.690657,14.5,29.0,327.47
-120.039139,34.690641,11.4,26.7,327.44
-120.039139,34.690625,12.9,21.1,327.41
-120.039139,34.690609,13.3,26.3,327.36
-120.039137,34.690593,13.5,24.4,327.3
-120.039135,34.690577,15.8,30.2,327.235
-120.039135,34.690563,16.0,29.1,327.16
-120.039134,34.69055,15.4,29.1,327.115
-120.039133,34.690537,18.3,35.1,327.11
-120.039132,34.690525,16.7,42.7,327.1
-120.039086,34.690497,13.7,27.5,327.235
-120.039085,34.690506,14.1,23.5,327.33
-120.039083,34.690514,13.7,23.5,327.37
-120.039083,34.690524,18.1,26.6,327.365
-120.039083,34.690536,14.9,23.1,327.295
-120.039084,34.690549,14.6,26.5,327.215
-120.039084,34.690563,15.2,25.4,327.185
-120.039084,34.690576,15.4,20.7,327.155
-120.039084,34.69059,14.7,26.2,327.15
-120.039083,34.690605,14.6,28.3,327.18
-120.039084,34.69062,15.2,30.5,327.175
-120.039086,34.690635,14.6,29.1,327.165
-120.039087,34.69065,14.4,26.4,327.2
-120.039086,34.690665,18.8,24.3,327.235
-120.039086,34.690679,15.1,25.5,327.265
-120.039087,34.690694,18.2,30.1,327.305
